,TimeFrame,Location Id,Dwelling Type,Number Of Beds,Total Bonds,Active Bonds,Closed Bonds,Median Rent,Geometric Mean Rent,Upper Quartile Rent,Lower Quartile Rent,Log Std Dev Weekly Rent,year_quarter
12436,2026-01-01,100700.0,ALL,2,6,54,0,440.0,443.0,473.0,418.0,0.1993,2026_Q1
12437,2026-01-01,103000.0,ALL,2,9,93,3,450.0,316.0,550.0,134.0,0.7203,2026_Q1
12438,2026-01-01,103500.0,ALL,2,9,126,6,400.0,410.0,430.0,375.0,0.1152,2026_Q1
12439,2026-01-01,106600.0,ALL,2,15,204,21,495.0,504.0,530.0,480.0,0.0805,2026_Q1
12440,2026-01-01,106800.0,ALL,2,6,123,12,525.0,512.0,548.0,503.0,0.1212,2026_Q1
12441,2026-01-01,107000.0,ALL,2,12,156,15,525.0,520.0,560.0,460.0,0.1189,2026_Q1
12442,2026-01-01,107500.0,ALL,2,12,75,6,450.0,415.0,565.0,295.0,0.3552,2026_Q1
12443,2026-01-01,109300.0,ALL,2,6,75,18,380.0,400.0,405.0,378.0,0.1219,2026_Q1
12444,2026-01-01,109900.0,ALL,2,6,24,0,533.0,527.0,616.0,450.0,0.1827,2026_Q1
12445,2026-01-01,110500.0,ALL,2,6,45,3,530.0,530.0,530.0,530.0,0.0,2026_Q1
12446,2026-01-01,111300.0,ALL,2,9,63,9,548.0,588.0,609.0,531.0,0.1647,2026_Q1
12447,2026-01-01,111700.0,ALL,2,6,51,6,558.0,578.0,585.0,541.0,0.1,2026_Q1
12448,2026-01-01,112700.0,ALL,2,6,45,3,605.0,604.0,610.0,599.0,0.0124,2026_Q1
12449,2026-01-01,113000.0,ALL,2,12,144,18,650.0,659.0,725.0,600.0,0.1133,2026_Q1
12450,2026-01-01,114600.0,ALL,2,6,51,6,595.0,588.0,613.0,566.0,0.0836,2026_Q1
12451,2026-01-01,114900.0,ALL,2,6,84,6,545.0,573.0,625.0,533.0,0.0992,2026_Q1
12452,2026-01-01,115000.0,ALL,2,12,57,9,593.0,608.0,637.0,568.0,0.0937,2026_Q1
12453,2026-01-01,115100.0,ALL,2,6,78,9,580.0,577.0,595.0,573.0,0.0888,2026_Q1
12454,2026-01-01,115400.0,ALL,2,6,30,3,645.0,684.0,750.0,590.0,0.1996,2026_Q1
12455,2026-01-01,115800.0,ALL,2,6,66,6,620.0,613.0,620.0,605.0,0.0247,2026_Q1
12456,2026-01-01,116700.0,ALL,2,6,45,3,560.0,549.0,593.0,535.0,0.1106,2026_Q1
12457,2026-01-01,117000.0,ALL,2,9,81,9,620.0,631.0,650.0,620.0,0.0349,2026_Q1
12458,2026-01-01,117200.0,ALL,2,6,57,6,550.0,543.0,628.0,473.0,0.183,2026_Q1
12459,2026-01-01,117300.0,ALL,2,15,108,21,740.0,692.0,760.0,620.0,0.1132,2026_Q1
12460,2026-01-01,117700.0,ALL,2,6,45,3,595.0,590.0,635.0,553.0,0.0964,2026_Q1
12461,2026-01-01,117800.0,ALL,2,6,120,12,620.0,619.0,640.0,614.0,0.0431,2026_Q1
12462,2026-01-01,118300.0,ALL,2,12,165,15,635.0,630.0,658.0,600.0,0.1125,2026_Q1
12463,2026-01-01,119600.0,ALL,2,9,63,6,650.0,639.0,650.0,638.0,0.0389,2026_Q1
12464,2026-01-01,120200.0,ALL,2,30,183,21,630.0,642.0,650.0,630.0,0.0655,2026_Q1
12465,2026-01-01,120600.0,ALL,2,6,27,0,580.0,572.0,585.0,568.0,0.0532,2026_Q1
12466,2026-01-01,121200.0,ALL,2,9,45,3,590.0,602.0,640.0,575.0,0.0668,2026_Q1
12467,2026-01-01,121400.0,ALL,2,6,36,3,560.0,575.0,588.0,550.0,0.1078,2026_Q1
12468,2026-01-01,121800.0,ALL,2,9,81,9,620.0,625.0,635.0,605.0,0.061,2026_Q1
12469,2026-01-01,121900.0,ALL,2,9,129,6,600.0,586.0,600.0,550.0,0.0963,2026_Q1
12470,2026-01-01,122100.0,ALL,2,6,42,6,620.0,621.0,655.0,588.0,0.071,2026_Q1
12471,2026-01-01,122300.0,ALL,2,6,36,0,610.0,612.0,628.0,595.0,0.0486,2026_Q1
12472,2026-01-01,122800.0,ALL,2,12,90,12,588.0,574.0,600.0,545.0,0.0871,2026_Q1
12473,2026-01-01,122900.0,ALL,2,6,45,6,545.0,546.0,546.0,545.0,0.0046,2026_Q1
12474,2026-01-01,123100.0,ALL,2,6,90,9,623.0,599.0,633.0,560.0,0.0985,2026_Q1
12475,2026-01-01,123200.0,ALL,2,6,105,15,618.0,617.0,635.0,594.0,0.0465,2026_Q1
12476,2026-01-01,123600.0,ALL,2,6,129,12,615.0,604.0,639.0,573.0,0.0689,2026_Q1
12477,2026-01-01,124000.0,ALL,2,6,141,18,568.0,523.0,658.0,474.0,0.2927,2026_Q1
12478,2026-01-01,124500.0,ALL,2,9,105,6,595.0,579.0,600.0,560.0,0.0709,2026_Q1
12479,2026-01-01,124800.0,ALL,2,6,135,6,595.0,601.0,615.0,590.0,0.0298,2026_Q1
12480,2026-01-01,124900.0,ALL,2,12,66,6,595.0,536.0,645.0,560.0,0.3278,2026_Q1
12481,2026-01-01,125400.0,ALL,2,12,150,15,650.0,644.0,700.0,621.0,0.0992,2026_Q1
12482,2026-01-01,125500.0,ALL,2,9,138,12,680.0,685.0,738.0,675.0,0.1058,2026_Q1
12483,2026-01-01,125800.0,ALL,2,9,75,15,600.0,595.0,610.0,595.0,0.0767,2026_Q1
12484,2026-01-01,125900.0,ALL,2,6,93,12,700.0,681.0,720.0,653.0,0.1229,2026_Q1
12485,2026-01-01,126200.0,ALL,2,9,108,12,590.0,573.0,625.0,575.0,0.1172,2026_Q1
12486,2026-01-01,126500.0,ALL,2,6,84,3,565.0,587.0,630.0,553.0,0.0804,2026_Q1
12487,2026-01-01,126600.0,ALL,2,21,336,24,690.0,720.0,840.0,650.0,0.1773,2026_Q1
12488,2026-01-01,126700.0,ALL,2,12,93,6,578.0,572.0,591.0,568.0,0.0567,2026_Q1
12489,2026-01-01,126800.0,ALL,2,6,144,15,750.0,775.0,848.0,688.0,0.1846,2026_Q1
12490,2026-01-01,127000.0,ALL,2,12,120,9,590.0,553.0,603.0,499.0,0.1206,2026_Q1
12491,2026-01-01,127300.0,ALL,2,9,90,9,600.0,609.0,630.0,600.0,0.0544,2026_Q1
12492,2026-01-01,127400.0,ALL,2,9,96,15,670.0,653.0,715.0,615.0,0.1586,2026_Q1
12493,2026-01-01,127700.0,ALL,2,6,123,12,585.0,580.0,598.0,573.0,0.04,2026_Q1
12494,2026-01-01,127900.0,ALL,2,15,99,12,550.0,549.0,590.0,500.0,0.1072,2026_Q1
12495,2026-01-01,128100.0,ALL,2,9,66,3,470.0,488.0,525.0,438.0,0.1421,2026_Q1
12496,2026-01-01,128800.0,ALL,2,12,156,15,650.0,635.0,690.0,563.0,0.123,2026_Q1
12497,2026-01-01,128900.0,ALL,2,6,93,6,575.0,537.0,600.0,475.0,0.1414,2026_Q1
12498,2026-01-01,129100.0,ALL,2,6,138,6,583.0,566.0,599.0,540.0,0.0951,2026_Q1
12499,2026-01-01,129300.0,ALL,2,6,93,12,590.0,563.0,600.0,555.0,0.1071,2026_Q1
12500,2026-01-01,129600.0,ALL,2,6,78,9,583.0,575.0,589.0,569.0,0.0429,2026_Q1
12501,2026-01-01,129700.0,ALL,2,6,126,15,795.0,868.0,911.0,769.0,0.1978,2026_Q1
12502,2026-01-01,130200.0,ALL,2,6,81,12,773.0,780.0,859.0,710.0,0.2368,2026_Q1
12503,2026-01-01,130800.0,ALL,2,15,162,9,585.0,571.0,595.0,550.0,0.0574,2026_Q1
12504,2026-01-01,130900.0,ALL,2,9,111,9,500.0,519.0,550.0,490.0,0.0688,2026_Q1
12505,2026-01-01,131100.0,ALL,2,9,111,9,585.0,524.0,600.0,535.0,0.2514,2026_Q1
12506,2026-01-01,131300.0,ALL,2,9,84,15,900.0,1441.0,2521.0,893.0,0.6289,2026_Q1
12507,2026-01-01,131400.0,ALL,2,6,42,6,755.0,742.0,838.0,670.0,0.1985,2026_Q1
12508,2026-01-01,131700.0,ALL,2,6,78,3,560.0,570.0,595.0,540.0,0.083,2026_Q1
12509,2026-01-01,131800.0,ALL,2,18,219,24,738.0,748.0,819.0,680.0,0.1808,2026_Q1
12510,2026-01-01,132000.0,ALL,2,6,132,15,540.0,442.0,599.0,448.0,0.6667,2026_Q1
12511,2026-01-01,132100.0,ALL,2,15,129,12,720.0,711.0,745.0,690.0,0.0732,2026_Q1
12512,2026-01-01,132400.0,ALL,2,57,291,42,600.0,560.0,678.0,510.0,0.3425,2026_Q1
12513,2026-01-01,132600.0,ALL,2,12,111,9,530.0,544.0,603.0,525.0,0.1363,2026_Q1
12514,2026-01-01,132700.0,ALL,2,63,363,66,600.0,614.0,730.0,500.0,0.2549,2026_Q1
12515,2026-01-01,132800.0,ALL,2,15,126,12,730.0,789.0,995.0,690.0,0.3722,2026_Q1
12516,2026-01-01,132900.0,ALL,2,9,114,9,580.0,485.0,598.0,545.0,0.487,2026_Q1
12517,2026-01-01,133000.0,ALL,2,6,117,12,685.0,706.0,769.0,663.0,0.118,2026_Q1
12518,2026-01-01,133100.0,ALL,2,15,138,12,630.0,619.0,650.0,610.0,0.0823,2026_Q1
12519,2026-01-01,133200.0,ALL,2,12,141,12,745.0,783.0,1000.0,595.0,0.2836,2026_Q1
12520,2026-01-01,133300.0,ALL,2,21,258,42,725.0,722.0,750.0,680.0,0.0854,2026_Q1
12521,2026-01-01,133400.0,ALL,2,75,729,129,500.0,489.0,560.0,455.0,0.2924,2026_Q1
12522,2026-01-01,133600.0,ALL,2,15,219,18,600.0,568.0,625.0,523.0,0.1521,2026_Q1
12523,2026-01-01,133700.0,ALL,2,21,123,24,650.0,693.0,895.0,600.0,0.2969,2026_Q1
12524,2026-01-01,133800.0,ALL,2,24,216,30,480.0,483.0,573.0,433.0,0.397,2026_Q1
12525,2026-01-01,134100.0,ALL,2,30,210,42,560.0,550.0,650.0,500.0,0.4002,2026_Q1
12526,2026-01-01,134200.0,ALL,2,18,153,21,550.0,519.0,753.0,425.0,0.5421,2026_Q1
12527,2026-01-01,134300.0,ALL,2,24,234,24,680.0,682.0,750.0,559.0,0.2895,2026_Q1
12528,2026-01-01,134400.0,ALL,2,12,195,24,610.0,592.0,655.0,558.0,0.121,2026_Q1
12529,2026-01-01,134500.0,ALL,2,42,360,66,600.0,610.0,644.0,573.0,0.206,2026_Q1
12530,2026-01-01,135000.0,ALL,2,6,102,6,565.0,597.0,730.0,501.0,0.2303,2026_Q1
12531,2026-01-01,135100.0,ALL,2,45,231,39,600.0,593.0,650.0,550.0,0.1568,2026_Q1
12532,2026-01-01,135300.0,ALL,2,54,594,120,550.0,563.0,628.0,510.0,0.1454,2026_Q1
12533,2026-01-01,135500.0,ALL,2,15,147,12,640.0,586.0,665.0,563.0,0.1787,2026_Q1
12534,2026-01-01,135600.0,ALL,2,6,144,12,598.0,591.0,605.0,584.0,0.0508,2026_Q1
12535,2026-01-01,135700.0,ALL,2,6,120,9,575.0,576.0,603.0,550.0,0.0541,2026_Q1
12536,2026-01-01,135800.0,ALL,2,6,165,12,650.0,658.0,650.0,650.0,0.0303,2026_Q1
12537,2026-01-01,135900.0,ALL,2,33,150,39,560.0,508.0,600.0,498.0,0.3358,2026_Q1
12538,2026-01-01,136000.0,ALL,2,48,555,72,650.0,665.0,744.0,600.0,0.1444,2026_Q1
12539,2026-01-01,136300.0,ALL,2,15,195,24,599.0,606.0,650.0,560.0,0.128,2026_Q1
12540,2026-01-01,136400.0,ALL,2,21,264,42,740.0,730.0,763.0,665.0,0.1342,2026_Q1
12541,2026-01-01,136500.0,ALL,2,6,198,9,560.0,556.0,589.0,546.0,0.0777,2026_Q1
12542,2026-01-01,136800.0,ALL,2,6,96,6,558.0,547.0,569.0,536.0,0.0695,2026_Q1
12543,2026-01-01,137000.0,ALL,2,9,183,12,590.0,603.0,635.0,550.0,0.0953,2026_Q1
12544,2026-01-01,137200.0,ALL,2,9,63,9,550.0,539.0,585.0,490.0,0.1021,2026_Q1
12545,2026-01-01,137400.0,ALL,2,6,117,12,695.0,673.0,734.0,646.0,0.2198,2026_Q1
12546,2026-01-01,137700.0,ALL,2,21,120,9,720.0,745.0,798.0,660.0,0.2602,2026_Q1
12547,2026-01-01,137800.0,ALL,2,18,243,36,553.0,582.0,610.0,531.0,0.1263,2026_Q1
12548,2026-01-01,137900.0,ALL,2,6,24,0,585.0,601.0,601.0,585.0,0.0527,2026_Q1
12549,2026-01-01,138100.0,ALL,2,6,111,6,595.0,617.0,613.0,584.0,0.1407,2026_Q1
12550,2026-01-01,138200.0,ALL,2,9,156,15,580.0,593.0,600.0,560.0,0.1024,2026_Q1
12551,2026-01-01,138300.0,ALL,2,6,51,6,600.0,585.0,620.0,566.0,0.0836,2026_Q1
12552,2026-01-01,138400.0,ALL,2,6,93,9,595.0,603.0,695.0,531.0,0.1613,2026_Q1
12553,2026-01-01,138500.0,ALL,2,18,204,18,650.0,676.0,700.0,620.0,0.1228,2026_Q1
12554,2026-01-01,138700.0,ALL,2,6,159,12,710.0,698.0,726.0,649.0,0.1069,2026_Q1
12555,2026-01-01,138900.0,ALL,2,6,78,6,585.0,589.0,608.0,568.0,0.0532,2026_Q1
12556,2026-01-01,139000.0,ALL,2,9,174,12,695.0,660.0,725.0,580.0,0.1473,2026_Q1
12557,2026-01-01,139500.0,ALL,2,6,33,3,575.0,589.0,600.0,565.0,0.0795,2026_Q1
12558,2026-01-01,139900.0,ALL,2,6,126,18,565.0,588.0,615.0,545.0,0.1534,2026_Q1
12559,2026-01-01,140100.0,ALL,2,6,60,9,505.0,556.0,570.0,500.0,0.1997,2026_Q1
12560,2026-01-01,140200.0,ALL,2,12,153,15,618.0,641.0,729.0,599.0,0.1248,2026_Q1
12561,2026-01-01,140300.0,ALL,2,12,171,15,693.0,647.0,740.0,573.0,0.157,2026_Q1
12562,2026-01-01,140900.0,ALL,2,12,78,15,555.0,553.0,588.0,525.0,0.1035,2026_Q1
12563,2026-01-01,141100.0,ALL,2,15,237,18,835.0,852.0,895.0,659.0,0.3647,2026_Q1
12564,2026-01-01,141500.0,ALL,2,15,129,12,750.0,721.0,850.0,570.0,0.2587,2026_Q1
12565,2026-01-01,141800.0,ALL,2,9,138,12,795.0,803.0,963.0,663.0,0.2469,2026_Q1
12566,2026-01-01,142000.0,ALL,2,6,75,6,625.0,594.0,630.0,568.0,0.1024,2026_Q1
12567,2026-01-01,142200.0,ALL,2,9,162,21,615.0,631.0,675.0,600.0,0.0854,2026_Q1
12568,2026-01-01,142800.0,ALL,2,12,258,18,583.0,592.0,650.0,545.0,0.1398,2026_Q1
12569,2026-01-01,143200.0,ALL,2,15,174,18,600.0,594.0,650.0,550.0,0.0853,2026_Q1
12570,2026-01-01,143400.0,ALL,2,12,246,12,570.0,546.0,595.0,530.0,0.2535,2026_Q1
12571,2026-01-01,143800.0,ALL,2,6,84,9,705.0,683.0,770.0,625.0,0.1691,2026_Q1
12572,2026-01-01,144100.0,ALL,2,9,126,12,600.0,597.0,640.0,580.0,0.0883,2026_Q1
12573,2026-01-01,144200.0,ALL,2,15,48,9,750.0,728.0,750.0,720.0,0.0581,2026_Q1
12574,2026-01-01,144300.0,ALL,2,18,234,30,588.0,590.0,620.0,548.0,0.1252,2026_Q1
12575,2026-01-01,144400.0,ALL,2,9,192,15,600.0,593.0,620.0,570.0,0.0496,2026_Q1
12576,2026-01-01,144500.0,ALL,2,9,255,24,565.0,563.0,610.0,520.0,0.0954,2026_Q1
12577,2026-01-01,144700.0,ALL,2,18,183,15,630.0,519.0,630.0,594.0,0.5483,2026_Q1
12578,2026-01-01,144800.0,ALL,2,6,177,15,610.0,585.0,685.0,513.0,0.1992,2026_Q1
12579,2026-01-01,145000.0,ALL,2,12,225,15,588.0,452.0,599.0,555.0,0.6619,2026_Q1
12580,2026-01-01,145300.0,ALL,2,12,180,12,560.0,549.0,570.0,528.0,0.0622,2026_Q1
12581,2026-01-01,145500.0,ALL,2,6,90,9,615.0,618.0,628.0,606.0,0.0373,2026_Q1
12582,2026-01-01,145700.0,ALL,2,9,72,3,730.0,633.0,760.0,703.0,0.4117,2026_Q1
12583,2026-01-01,145800.0,ALL,2,12,231,6,173.0,202.0,521.0,93.0,0.8604,2026_Q1
12584,2026-01-01,146000.0,ALL,2,12,144,12,580.0,574.0,590.0,558.0,0.1049,2026_Q1
12585,2026-01-01,146200.0,ALL,2,12,225,21,565.0,574.0,591.0,550.0,0.0866,2026_Q1
12586,2026-01-01,146300.0,ALL,2,9,465,9,220.0,243.0,420.0,159.0,0.6912,2026_Q1
12587,2026-01-01,146500.0,ALL,2,6,138,6,493.0,524.0,539.0,490.0,0.1055,2026_Q1
12588,2026-01-01,147000.0,ALL,2,9,249,12,242.0,281.0,580.0,162.0,0.775,2026_Q1
12589,2026-01-01,147100.0,ALL,2,15,267,15,560.0,475.0,600.0,535.0,0.4899,2026_Q1
12590,2026-01-01,147200.0,ALL,2,33,276,33,725.0,681.0,765.0,580.0,0.1842,2026_Q1
12591,2026-01-01,148100.0,ALL,2,6,54,3,595.0,608.0,638.0,568.0,0.0954,2026_Q1
12592,2026-01-01,148300.0,ALL,2,6,48,6,580.0,548.0,580.0,520.0,0.1032,2026_Q1
12593,2026-01-01,148600.0,ALL,2,6,42,0,555.0,601.0,616.0,548.0,0.1786,2026_Q1
12594,2026-01-01,148700.0,ALL,2,6,27,3,740.0,741.0,805.0,679.0,0.1036,2026_Q1
12595,2026-01-01,148800.0,ALL,2,6,18,0,595.0,622.0,665.0,558.0,0.1548,2026_Q1
12596,2026-01-01,149000.0,ALL,2,15,141,15,580.0,514.0,590.0,525.0,0.3529,2026_Q1
12597,2026-01-01,149100.0,ALL,2,27,114,12,620.0,605.0,645.0,580.0,0.0924,2026_Q1
12598,2026-01-01,150000.0,ALL,2,6,9,0,580.0,580.0,580.0,580.0,0.0,2026_Q1
12599,2026-01-01,150100.0,ALL,2,6,69,9,528.0,488.0,535.0,520.0,0.1993,2026_Q1
12600,2026-01-01,150300.0,ALL,2,6,222,9,463.0,479.0,543.0,448.0,0.1634,2026_Q1
12601,2026-01-01,150400.0,ALL,2,6,93,6,635.0,620.0,660.0,598.0,0.113,2026_Q1
12602,2026-01-01,150900.0,ALL,2,6,75,9,490.0,489.0,528.0,454.0,0.1081,2026_Q1
12603,2026-01-01,151200.0,ALL,2,6,33,0,583.0,583.0,598.0,569.0,0.05,2026_Q1
12604,2026-01-01,151300.0,ALL,2,6,108,9,570.0,571.0,595.0,560.0,0.0479,2026_Q1
12605,2026-01-01,151400.0,ALL,2,9,171,12,450.0,469.0,490.0,435.0,0.1569,2026_Q1
12606,2026-01-01,151800.0,ALL,2,6,132,15,575.0,573.0,580.0,555.0,0.0484,2026_Q1
12607,2026-01-01,151900.0,ALL,2,12,174,9,493.0,264.0,508.0,450.0,1.9612,2026_Q1
12608,2026-01-01,152000.0,ALL,2,9,84,12,590.0,581.0,618.0,550.0,0.0803,2026_Q1
12609,2026-01-01,152100.0,ALL,2,21,108,12,575.0,572.0,575.0,565.0,0.0137,2026_Q1
12610,2026-01-01,152400.0,ALL,2,9,153,18,620.0,598.0,630.0,560.0,0.0891,2026_Q1
12611,2026-01-01,153500.0,ALL,2,6,24,0,600.0,612.0,600.0,595.0,0.0837,2026_Q1
12612,2026-01-01,154000.0,ALL,2,12,162,15,555.0,549.0,580.0,525.0,0.0846,2026_Q1
12613,2026-01-01,154100.0,ALL,2,6,93,6,518.0,492.0,596.0,398.0,0.2299,2026_Q1
12614,2026-01-01,154800.0,ALL,2,12,168,15,590.0,578.0,623.0,528.0,0.1049,2026_Q1
12615,2026-01-01,154900.0,ALL,2,6,240,24,550.0,578.0,583.0,550.0,0.1273,2026_Q1
12616,2026-01-01,155900.0,ALL,2,6,96,6,565.0,565.0,603.0,531.0,0.0977,2026_Q1
12617,2026-01-01,156200.0,ALL,2,15,192,30,580.0,497.0,620.0,530.0,0.5633,2026_Q1
12618,2026-01-01,156400.0,ALL,2,6,48,6,610.0,605.0,618.0,603.0,0.041,2026_Q1
12619,2026-01-01,156500.0,ALL,2,12,195,18,565.0,554.0,596.0,500.0,0.1314,2026_Q1
12620,2026-01-01,157000.0,ALL,2,9,120,15,555.0,551.0,570.0,540.0,0.0547,2026_Q1
12621,2026-01-01,157300.0,ALL,2,6,15,0,595.0,590.0,615.0,560.0,0.06,2026_Q1
12622,2026-01-01,157400.0,ALL,2,6,45,6,625.0,604.0,668.0,569.0,0.177,2026_Q1
12623,2026-01-01,158000.0,ALL,2,6,111,15,570.0,538.0,613.0,498.0,0.176,2026_Q1
12624,2026-01-01,158100.0,ALL,2,12,75,9,550.0,519.0,554.0,525.0,0.1582,2026_Q1
12625,2026-01-01,158300.0,ALL,2,6,48,0,500.0,530.0,533.0,500.0,0.1156,2026_Q1
12626,2026-01-01,158600.0,ALL,2,15,129,15,560.0,561.0,590.0,550.0,0.0749,2026_Q1
12627,2026-01-01,159100.0,ALL,2,9,120,9,550.0,551.0,600.0,535.0,0.1172,2026_Q1
12628,2026-01-01,159200.0,ALL,2,6,72,3,525.0,516.0,550.0,493.0,0.0771,2026_Q1
12629,2026-01-01,159900.0,ALL,2,6,42,0,545.0,549.0,556.0,538.0,0.0349,2026_Q1
12630,2026-01-01,160100.0,ALL,2,6,123,9,540.0,523.0,586.0,488.0,0.1376,2026_Q1
12631,2026-01-01,160600.0,ALL,2,6,99,12,520.0,506.0,543.0,501.0,0.1252,2026_Q1
12632,2026-01-01,160700.0,ALL,2,6,60,6,635.0,630.0,685.0,583.0,0.1082,2026_Q1
12633,2026-01-01,160800.0,ALL,2,6,33,3,560.0,554.0,585.0,530.0,0.0809,2026_Q1
12634,2026-01-01,160900.0,ALL,2,6,135,15,573.0,426.0,601.0,453.0,0.6461,2026_Q1
12635,2026-01-01,162900.0,ALL,2,6,18,0,553.0,545.0,586.0,513.0,0.091,2026_Q1
12636,2026-01-01,163000.0,ALL,2,9,153,24,560.0,570.0,605.0,543.0,0.0887,2026_Q1
12637,2026-01-01,163200.0,ALL,2,12,228,21,550.0,536.0,575.0,499.0,0.1207,2026_Q1
12638,2026-01-01,163600.0,ALL,2,6,48,9,600.0,594.0,630.0,565.0,0.0696,2026_Q1
12639,2026-01-01,164000.0,ALL,2,6,24,0,605.0,566.0,610.0,565.0,0.1386,2026_Q1
12640,2026-01-01,164500.0,ALL,2,6,60,6,490.0,492.0,538.0,454.0,0.0983,2026_Q1
12641,2026-01-01,165300.0,ALL,2,12,81,9,550.0,392.0,558.0,365.0,0.6004,2026_Q1
12642,2026-01-01,165500.0,ALL,2,6,72,3,510.0,508.0,569.0,496.0,0.1633,2026_Q1
12643,2026-01-01,166100.0,ALL,2,6,39,3,545.0,535.0,550.0,530.0,0.0454,2026_Q1
12644,2026-01-01,170000.0,ALL,2,6,33,6,540.0,503.0,600.0,453.0,0.23,2026_Q1
12645,2026-01-01,172000.0,ALL,2,6,36,6,360.0,380.0,453.0,300.0,0.2935,2026_Q1
12646,2026-01-01,176100.0,ALL,2,6,78,6,555.0,557.0,563.0,550.0,0.0171,2026_Q1
12647,2026-01-01,176300.0,ALL,2,6,9,0,515.0,501.0,540.0,478.0,0.0976,2026_Q1
12648,2026-01-01,176500.0,ALL,2,6,63,3,570.0,567.0,590.0,548.0,0.0464,2026_Q1
12649,2026-01-01,177400.0,ALL,2,9,87,6,550.0,537.0,563.0,500.0,0.0696,2026_Q1
12650,2026-01-01,177700.0,ALL,2,6,81,6,588.0,624.0,646.0,573.0,0.1686,2026_Q1
12651,2026-01-01,178200.0,ALL,2,6,120,15,558.0,560.0,576.0,550.0,0.0514,2026_Q1
12652,2026-01-01,178300.0,ALL,2,15,276,36,455.0,478.0,530.0,435.0,0.1081,2026_Q1
12653,2026-01-01,178700.0,ALL,2,24,291,36,520.0,525.0,540.0,500.0,0.0773,2026_Q1
12654,2026-01-01,178900.0,ALL,2,6,63,6,575.0,579.0,620.0,538.0,0.1307,2026_Q1
12655,2026-01-01,179100.0,ALL,2,9,114,6,550.0,534.0,560.0,520.0,0.0671,2026_Q1
12656,2026-01-01,179300.0,ALL,2,18,291,39,410.0,402.0,488.0,390.0,0.4006,2026_Q1
12657,2026-01-01,179400.0,ALL,2,9,69,12,530.0,537.0,610.0,463.0,0.2131,2026_Q1
12658,2026-01-01,179500.0,ALL,2,12,297,21,513.0,520.0,550.0,476.0,0.1603,2026_Q1
12659,2026-01-01,179600.0,ALL,2,6,90,9,550.0,561.0,550.0,550.0,0.0536,2026_Q1
12660,2026-01-01,179700.0,ALL,2,6,345,33,463.0,472.0,469.0,438.0,0.125,2026_Q1
12661,2026-01-01,179900.0,ALL,2,18,315,30,483.0,479.0,510.0,455.0,0.1439,2026_Q1
12662,2026-01-01,180000.0,ALL,2,6,78,12,558.0,553.0,569.0,543.0,0.0613,2026_Q1
12663,2026-01-01,180100.0,ALL,2,6,192,12,585.0,584.0,600.0,548.0,0.09,2026_Q1
12664,2026-01-01,180200.0,ALL,2,6,147,18,550.0,448.0,570.0,540.0,0.6518,2026_Q1
12665,2026-01-01,180600.0,ALL,2,9,69,6,580.0,560.0,580.0,550.0,0.1414,2026_Q1
12666,2026-01-01,180900.0,ALL,2,6,60,12,513.0,525.0,539.0,500.0,0.07,2026_Q1
12667,2026-01-01,181100.0,ALL,2,6,39,3,580.0,582.0,584.0,579.0,0.0148,2026_Q1
12668,2026-01-01,182700.0,ALL,2,6,45,0,520.0,508.0,540.0,478.0,0.1246,2026_Q1
12669,2026-01-01,183200.0,ALL,2,6,66,6,560.0,565.0,593.0,538.0,0.0971,2026_Q1
12670,2026-01-01,186000.0,ALL,2,6,105,9,450.0,451.0,463.0,440.0,0.0811,2026_Q1
12671,2026-01-01,190200.0,ALL,2,6,51,0,525.0,532.0,550.0,500.0,0.0751,2026_Q1
12672,2026-01-01,191900.0,ALL,2,6,36,0,126.0,124.0,134.0,124.0,0.1354,2026_Q1
12673,2026-01-01,192400.0,ALL,2,6,27,6,565.0,564.0,603.0,531.0,0.1421,2026_Q1
12674,2026-01-01,192800.0,ALL,2,12,153,21,708.0,712.0,750.0,682.0,0.0908,2026_Q1
12675,2026-01-01,193200.0,ALL,2,9,177,21,640.0,612.0,640.0,590.0,0.0803,2026_Q1
12676,2026-01-01,193700.0,ALL,2,6,69,12,663.0,658.0,690.0,633.0,0.0811,2026_Q1
12677,2026-01-01,193800.0,ALL,2,6,171,15,600.0,581.0,620.0,545.0,0.1797,2026_Q1
12678,2026-01-01,194800.0,ALL,2,9,270,18,670.0,625.0,690.0,590.0,0.1613,2026_Q1
12679,2026-01-01,195100.0,ALL,2,6,42,3,693.0,688.0,753.0,631.0,0.1074,2026_Q1
12680,2026-01-01,195200.0,ALL,2,9,93,6,610.0,592.0,620.0,555.0,0.0733,2026_Q1
12681,2026-01-01,195500.0,ALL,2,6,87,9,620.0,639.0,660.0,588.0,0.1448,2026_Q1
12682,2026-01-01,195800.0,ALL,2,6,75,12,613.0,588.0,658.0,588.0,0.1974,2026_Q1
12683,2026-01-01,197600.0,ALL,2,12,198,15,377.0,314.0,635.0,155.0,0.7586,2026_Q1
12684,2026-01-01,199800.0,ALL,2,6,78,6,550.0,535.0,563.0,525.0,0.1219,2026_Q1
12685,2026-01-01,200300.0,ALL,2,6,225,18,455.0,277.0,513.0,173.0,0.874,2026_Q1
12686,2026-01-01,200500.0,ALL,2,6,168,21,503.0,510.0,512.0,500.0,0.0674,2026_Q1
12687,2026-01-01,201200.0,ALL,2,6,135,9,291.0,217.0,483.0,99.0,0.8764,2026_Q1
12688,2026-01-01,202700.0,ALL,2,6,99,12,650.0,568.0,650.0,530.0,0.2282,2026_Q1
